"id","participantId","phase","button","reinforced","respondedAt"
"cg7djvre14tos3qev27k31nwf","cgj5d1u6h43ey50s3dsf2a1pl",2,"R2","t","2026-07-06 17:08:37.556163"
"cgw9wlkt9zgahg6ar4blg0vfe","cgj5d1u6h43ey50s3dsf2a1pl",2,"R2","t","2026-07-06 17:08:40.088449"
"cdzrfvyq1u6q5lhenyeirjszw","cgj5d1u6h43ey50s3dsf2a1pl",2,"R2","t","2026-07-06 17:08:40.238449"
"c3lj2n7vr5pt65mo62se61ysq","cgj5d1u6h43ey50s3dsf2a1pl",2,"R1","f","2026-07-06 17:08:41.341141"
"c8s59u5wkrkrz7ial5uuevjl7","cgj5d1u6h43ey50s3dsf2a1pl",2,"R2","t","2026-07-06 17:08:41.703014"
"cdqnc2fv8n4ak5myiv99bqcss","cgj5d1u6h43ey50s3dsf2a1pl",2,"R2","t","2026-07-06 17:08:42.446130"
"cn6ktr7trfnicyfjw0n2t8dsy","cgj5d1u6h43ey50s3dsf2a1pl",2,"R2","t","2026-07-06 17:08:45"
"c6wj3srae6ykk35qowly28cux","cgj5d1u6h43ey50s3dsf2a1pl",2,"R2","t","2026-07-06 17:08:49.834977"
"ccbt2c0wx83u3j2qc6t5vriw4","cgj5d1u6h43ey50s3dsf2a1pl",2,"R2","t","2026-07-06 17:08:51.838195"
"c1l5x7k805r6mi89z5cfw4ilm","cgj5d1u6h43ey50s3dsf2a1pl",2,"R2","t","2026-07-06 17:08:51"
"cxarpqcbalz62kmgrvuv0bjuh","cgj5d1u6h43ey50s3dsf2a1pl",2,"R2","t","2026-07-06 17:08:53.070290"
"cod3d0qgn3fuuan2cpyjun815","cgj5d1u6h43ey50s3dsf2a1pl",2,"R2","t","2026-07-06 17:08:54.733535"
"cqvclalvfzgf99mvusig5erfg","cgj5d1u6h43ey50s3dsf2a1pl",2,"R2","t","2026-07-06 17:08:55.918938"
"c0wgdux9hy1lbsl7u0ozp3ee2","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:08:57.882884"
"crd8rg3injgg4qkqtw1kyhjtt","cgj5d1u6h43ey50s3dsf2a1pl",2,"R2","t","2026-07-06 17:08:58.256490"
"c9g2h7u7oy0k2vme5k0ilhd20","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:08:58.455303"
"ck07boqg6u539jtahdsimzjso","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:08:58.987788"
"cm2k3s3km4ksrciojlz0px0bl","cgj5d1u6h43ey50s3dsf2a1pl",2,"R2","t","2026-07-06 17:08:59.258659"
"cz0d6wvm90sb66afo3trj5sfb","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:08:59.596337"
"cpoxdvjaomlnh260ule83ii4e","cgj5d1u6h43ey50s3dsf2a1pl",2,"R2","t","2026-07-06 17:08:59.781532"
"c3zh37hyjanazxyd53na7eme3","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:09:00"
"c80mh32yn419a8u6hiyv6wk6u","cgj5d1u6h43ey50s3dsf2a1pl",2,"R2","t","2026-07-06 17:09:00.766842"
"csu4fc63jk549r7ohcvdv2s0q","cgj5d1u6h43ey50s3dsf2a1pl",2,"distractor","f","2026-07-06 17:09:00.943119"
"clmqnmqnplldv10wwk6dytygj","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:09:01.018980"
"c2uqj0tgd52o7g4vuhaglqqp3","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:09:02.938118"
"cdq44skccmezaujkh8867okop","cgj5d1u6h43ey50s3dsf2a1pl",2,"R2","t","2026-07-06 17:09:03"
"cwhznz3mg6vkoxjl1o790b4o4","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:09:04.118803"
"ckja2uvoh3wvttnq4dgrcv8ti","cgj5d1u6h43ey50s3dsf2a1pl",2,"distractor","f","2026-07-06 17:09:04.132893"
"cmpj6wb9zuegme9zac903y29b","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:09:04"
"c8gretx22nsi2fsz9ruh3va71","cgj5d1u6h43ey50s3dsf2a1pl",2,"R2","t","2026-07-06 17:09:06.518446"
"cuiaae7z055pho24zj8txe7yv","cgj5d1u6h43ey50s3dsf2a1pl",2,"R2","t","2026-07-06 17:09:07.876795"
"cl4o8eumjzgtfbns0nmjmnhzp","cc1obop6imcxxu4bm36hplrli",1,"distractor","f","2026-07-06 17:09:08.244287"
"c6ye6tk636g88s1qs7ibw3393","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:09:08.931485"
"cyq7awv6bd80dxrtzjsguvil8","cgj5d1u6h43ey50s3dsf2a1pl",2,"R2","t","2026-07-06 17:09:09.385669"
"cjtdrw10dy6cd7buscw6gowy0","cgj5d1u6h43ey50s3dsf2a1pl",2,"R2","t","2026-07-06 17:09:09.820686"
"cllcvp7ypmnl16a9eg47lbjgp","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:09:10.473208"
"crfl4250202y5lag03nqoknox","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:09:11.069669"
"cpy436kd1z3l3emcd2ykd86uu","cgj5d1u6h43ey50s3dsf2a1pl",2,"distractor","f","2026-07-06 17:09:11.478965"
"cw070l3gmlmcp1nmn288tmvb7","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:09:11.552977"
"cfs9x8k6tu2r1iw17u2u22jh6","cgj5d1u6h43ey50s3dsf2a1pl",2,"R2","t","2026-07-06 17:09:12.221010"
"c8eapviqmpj6mhukx6gj7ozc0","cgj5d1u6h43ey50s3dsf2a1pl",2,"R2","t","2026-07-06 17:09:12"
"c59lniamcc4axq3umjy9p0vjo","cc1obop6imcxxu4bm36hplrli",1,"distractor","f","2026-07-06 17:09:16.603961"
"ccjvs511g81v9sfud796sg45u","cgj5d1u6h43ey50s3dsf2a1pl",3,"R1","f","2026-07-06 17:09:16.626012"
"cmrzpvbzeyk85a3swocibxp0d","cgj5d1u6h43ey50s3dsf2a1pl",3,"distractor","f","2026-07-06 17:09:16"
"c6qb8szo527ibjslp5p8k8200","cgj5d1u6h43ey50s3dsf2a1pl",3,"distractor","f","2026-07-06 17:09:17"
"cau807tjqs77zdbjnudp6w4i1","cgj5d1u6h43ey50s3dsf2a1pl",3,"distractor","f","2026-07-06 17:09:19.837541"
"cjf5khhxa4j2dq7gl5uvbztxl","cgj5d1u6h43ey50s3dsf2a1pl",3,"distractor","f","2026-07-06 17:09:21.038615"
"ckn0vjgi0vhu4qay3tj8cturw","cgj5d1u6h43ey50s3dsf2a1pl",3,"distractor","f","2026-07-06 17:09:21.221007"
"cbkz13nb1zl7ikwlq8eiptlko","cc1obop6imcxxu4bm36hplrli",1,"R2","f","2026-07-06 17:09:22.010175"
"curdf8j6ojrjm4qsxq34jp9lc","cgj5d1u6h43ey50s3dsf2a1pl",3,"R2","f","2026-07-06 17:09:22.462641"
"cyl1bm11a0kvagsuovqoikvp4","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:09:22.603956"
"cda9dx0225ll1w1tjh8sirmh2","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:09:22.830131"
"ctxl5a2sq5xvkowc30knrztix","cgj5d1u6h43ey50s3dsf2a1pl",3,"distractor","f","2026-07-06 17:09:23"
"cr90fbbeh6kzmnikqqza3kgox","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:09:23.982386"
"cf6uv8n7rzgtal5x270qxnjwv","cgj5d1u6h43ey50s3dsf2a1pl",3,"R2","f","2026-07-06 17:09:27.367998"
"cygqx6lcwu617v0802nistptv","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:09:28.350813"
"c3r28dphw9oawcdg8mitc00xo","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:09:28.839643"
"ctzalz0qc98rzfll93rue4j93","cgj5d1u6h43ey50s3dsf2a1pl",3,"R2","f","2026-07-06 17:09:28.888495"
"c3i34sp9gi0ujlubbd829pmbb","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:09:29.277857"
"cso59qkum0sbf8mdwy2ggfymj","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:09:29.427857"
"c7b9jgo2avi7kzney5t490eah","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:09:29.612516"
"c9pagxgqfabu7ryupiyjb6i02","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:09:29.841713"
"csyu6qz5vysldtr97qnqiecl5","cc1obop6imcxxu4bm36hplrli",1,"R2","f","2026-07-06 17:09:30.160584"
"cblj5lk5mqz9zxjx635go1wuy","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:09:31.008124"
"chmi634zit2f0lzcdgfxm23kl","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:09:31.631002"
"cvg2luj4qbof0jw2oajsnmyqu","cgj5d1u6h43ey50s3dsf2a1pl",3,"distractor","f","2026-07-06 17:09:31"
"cb1otrcayvbuhgscpn9k7rlac","cc1obop6imcxxu4bm36hplrli",1,"distractor","f","2026-07-06 17:09:33.015352"
"cybvhzvtr496tce5u6ngkrk95","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:09:33.661345"
"cktvhok3hvbwil7fc55emrs7f","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:09:33.811345"
"cwnz43w4g7gpwecy4cy835927","cgj5d1u6h43ey50s3dsf2a1pl",3,"distractor","f","2026-07-06 17:09:35.807187"
"c2uqzamps8iu54inbe1jxd432","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:09:37.870020"
"cdwzbjevzs5wfsubeuj3s4c4e","cgj5d1u6h43ey50s3dsf2a1pl",3,"distractor","f","2026-07-06 17:09:38.332873"
"cucqbprme6srv1q8e2k8giye4","cc1obop6imcxxu4bm36hplrli",1,"R2","f","2026-07-06 17:09:41"
"c02jpkfauwr681f9sc1e0boke","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:09:42.735170"
"crlpzrhweqgyij5k0jajs0dkr","cgj5d1u6h43ey50s3dsf2a1pl",3,"R2","f","2026-07-06 17:09:42"
"c9pikyoz6i1rmykr0hcy0ynvx","cgj5d1u6h43ey50s3dsf2a1pl",3,"R2","f","2026-07-06 17:09:43.766644"
"csfyz4xh79r44lgmokhmk65dg","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:09:44.230991"
"c37hklyf38d1k6arplw1jzscu","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:09:44.521102"
"coceyxt6du1gt9xx7xq24om7g","cc1obop6imcxxu4bm36hplrli",1,"R2","f","2026-07-06 17:09:45.332880"
"cg4nj016rvdkkss0bj2rcey0p","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:09:46"
"c1pyb5dfatodopniahy51k3ji","cc1obop6imcxxu4bm36hplrli",1,"R2","f","2026-07-06 17:09:46.503666"
"ckv6pqqepkmbsb9347tq5en92","cgj5d1u6h43ey50s3dsf2a1pl",3,"distractor","f","2026-07-06 17:09:46.585184"
"ctu0dk3sylfidwhp48deh1tp1","cc1obop6imcxxu4bm36hplrli",1,"R2","f","2026-07-06 17:09:46.678150"
"cigfqvt4xbfrweccu3gyuq22y","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:09:47"
"ctz8ekvx52eu57v62fba71ehw","cgj5d1u6h43ey50s3dsf2a1pl",3,"distractor","f","2026-07-06 17:09:47.234125"
"cbrhw7sewy9o5ysw0wwo3xs0v","cgj5d1u6h43ey50s3dsf2a1pl",3,"distractor","f","2026-07-06 17:09:47.407270"
"c3m5cs67hzhpb44gk7y53ibr5","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:09:48"
"cgu70zqdzliri69odfcajher3","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:09:52"
"cghxcql252vykr20p3z0unttr","cgj5d1u6h43ey50s3dsf2a1pl",3,"R1","f","2026-07-06 17:09:53.704492"
"cyekxz987cw2umce3rreu3vd0","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:09:55.162427"
"czn8g6vff8jubcdpv2dxzn8xf","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:09:55.553114"
"ccdj127uiosvs7k5liz4euvls","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:09:55.707194"
"c4jeubp94dhsdrrxt3qzxxgxq","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:09:56.485689"
"cxw8us8atzbr1akok87ftcqll","cgj5d1u6h43ey50s3dsf2a1pl",3,"R2","f","2026-07-06 17:09:56.486374"
"cjnlbmo8ixuneeouae5e8n5f7","cgj5d1u6h43ey50s3dsf2a1pl",3,"R1","f","2026-07-06 17:09:59.367609"
"cd8zc63smhfd6rpr3ghecyc2l","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:10:00.216334"
"cwd601g52gg067a89ggznm3wx","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:10:01.357590"
"cb93pkttaewno7ccsdaq5urwx","cgj5d1u6h43ey50s3dsf2a1pl",3,"R1","f","2026-07-06 17:10:01.535860"
"cp0tk0fptmnv5xlh4m0xmr2rk","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:10:05.318991"
"clx14b7usg37h4u16f8tzk1xn","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:10:06.139893"
"cvtgrs5u9ojavqx8qvq0ppz8t","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:10:08.417962"
"cy4o6gh2eg6kw5fm3boezyxt7","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:10:09.651157"
"cgn7unz5xp6gsta6cexv1r53f","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:10:11.683422"
"crir6vogk7nr38pkoqplrk5dl","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:10:11.998848"
"ciwh439q4qj6rfu2r8yjbady4","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:10:12.922120"
"c7vj10jygytgiwu2kjs1q88xq","cc1obop6imcxxu4bm36hplrli",1,"R2","f","2026-07-06 17:10:13.231803"
"chdc0lvqbstgrxdka7i1r6vi4","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:10:14.279596"
"clwogr59ix3ssr4d24y71x77k","cc1obop6imcxxu4bm36hplrli",1,"distractor","f","2026-07-06 17:10:14"
"c4aoer8wwzo826dtzlqcdfrxz","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:10:15.131506"
"c90iarh6ebuyjgiyg6mm8lkik","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:10:15.281506"
"cbk1r5i7sak2h3ckmuxwynq14","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:10:15.431506"
"c9cppx2zpbjfw0ggpn8f7l88w","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:10:15.593244"
"clivxf9khg9euo2y7ohhk93sh","cc1obop6imcxxu4bm36hplrli",1,"distractor","f","2026-07-06 17:10:15.743244"
"c6rptk9ysuuy2kr69qwk9ng1t","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:10:16"
"cqd5q74ofyntdyj2oawxxdnw5","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:10:16"
"c3fh4uryj2p4qv58ayyjtmje5","cc1obop6imcxxu4bm36hplrli",1,"distractor","f","2026-07-06 17:10:17.916009"
"c1y61fvpz1oh2mxkgunfg6j9x","cc1obop6imcxxu4bm36hplrli",1,"R2","f","2026-07-06 17:10:18.604667"
"cx8lnr1l7pjjduezt4ih232si","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:10:19.317135"
"cc1exhkmlh8s52qq9hkidw2df","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:10:19.615170"
"cydv3gz7lexar4kw0z7pccb89","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:10:19"
"cjryopz1zh6955xbqasfys0jr","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:10:22.331074"
"calkktitwf5tknuzsr5bomv6d","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:10:23.305703"
"cb94ig7nqhcxqmlmsc6jdowy4","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:10:26.757012"
"chxwehxwr3irz78b7nys6b7ms","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:10:27"
"c0fpacnb0p0no12a7jpoc86ic","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:10:29.580569"
"cwrat7e6pgvv4qo7hmb1gfgos","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:10:30.871535"
"cf8g2m3prt1617tlpfmqwvlzc","cc1obop6imcxxu4bm36hplrli",1,"R2","f","2026-07-06 17:10:31.345198"
"ccvphdd6gdrd24t8rf1s8oa2r","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:10:31"
"cjyterv5mztu0aogq3ryk9eaq","cc1obop6imcxxu4bm36hplrli",1,"R2","f","2026-07-06 17:10:33.064911"
"cpr7m8ux2zvbjf3ee090wskm1","cc1obop6imcxxu4bm36hplrli",1,"R2","f","2026-07-06 17:10:35.124861"
"c3p8zl0qk6n7o1xu1x5tagmmu","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:10:35.579371"
"c8dpgkf8wyzll41j20c4e9d4o","cc1obop6imcxxu4bm36hplrli",1,"R2","f","2026-07-06 17:10:36.393679"
"cvr5binaa4k9nzn2vollk83ii","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:10:39"
"chnlqcgawp4jtnju985h2brp0","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:10:39.831020"
"c2vfm1kftpzobh1i05hixxlss","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:10:40.513189"
"clksboduz3zn8e138s7ponxx1","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:10:41.703266"
"c8fi579pu5t3q3vwcka4vfyyz","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:10:41.853266"
"c7kmxzbjsw4w2dveotymkdp6j","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:10:42.578000"
"cllh7tmh5blb9hijqe5h9pnew","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:10:43"
"cqew20ta5u61df6sd8tkpnqoi","cc1obop6imcxxu4bm36hplrli",1,"R2","f","2026-07-06 17:10:45.413884"
"cm809vlrlzrauo30svcujcm4x","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:10:48.272656"
"c0l3nho49zdavietppqjak3hy","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:10:48.715121"
"ccs8dwh1kha5u0i0y0iqtsuey","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:10:52.852904"
"cs3wly41s6l2njw9kx5sd9pv9","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:10:53.427721"
"cqi7gatc2k5oabeabddd0hfcu","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:10:55.152543"
"cjnsowwwehfy858yq1ivkpkbm","cc1obop6imcxxu4bm36hplrli",1,"R1","t","2026-07-06 17:10:55.820108"
"c4ten81c4bk7shxtfrbmsd61j","cc1obop6imcxxu4bm36hplrli",1,"distractor","f","2026-07-06 17:10:56.590169"
"cd3sqj27qr4ohtli59izoif7q","cc1obop6imcxxu4bm36hplrli",2,"R2","t","2026-07-06 17:10:59.835416"
"cx7j0bv9bquwefdkb6b1z6fbw","cc1obop6imcxxu4bm36hplrli",2,"R2","t","2026-07-06 17:11:00.871849"
"c5ljywadpz3knqe9vnwi8st9i","cc1obop6imcxxu4bm36hplrli",2,"R2","t","2026-07-06 17:11:01.021849"
"ckztazj1m8s0oqfvryk3ym8oc","cc1obop6imcxxu4bm36hplrli",2,"R2","t","2026-07-06 17:11:02.152709"
"crjven9f9ly2dp0qgtf3hk3w4","cc1obop6imcxxu4bm36hplrli",2,"R1","f","2026-07-06 17:11:02.746626"
"cdcpqppp7fuzkwv6tskgjmf87","cc1obop6imcxxu4bm36hplrli",2,"R2","t","2026-07-06 17:11:03.972926"
"cgokj5xsgboss28ypnca0ab5b","cc1obop6imcxxu4bm36hplrli",2,"R2","t","2026-07-06 17:11:05.253902"
"cqr46ugnvq5vpj7u4mmguwcj9","cc1obop6imcxxu4bm36hplrli",2,"R2","t","2026-07-06 17:11:09.145773"
"c67em9uxz5rpo4se150ntyqeq","cc1obop6imcxxu4bm36hplrli",2,"R2","t","2026-07-06 17:11:09.534797"
"c5dpmogkd7rvfvdz3vxn175sc","cc1obop6imcxxu4bm36hplrli",2,"R2","t","2026-07-06 17:11:09.837941"
"cb7bt4fmzv6fq0k18xjtg4y1c","cc1obop6imcxxu4bm36hplrli",2,"R2","t","2026-07-06 17:11:11.872509"
"cb2yy0wjk2n6jb6jxa7qqd6av","cc1obop6imcxxu4bm36hplrli",2,"R2","t","2026-07-06 17:11:14"
"c07mxee77irv00v7ixq57dmzp","cc1obop6imcxxu4bm36hplrli",2,"R1","f","2026-07-06 17:11:15"
"cx0q9qkn89v2jolil9jw0ktok","cw969m0rqik4a8n386uznecwa",1,"R1","t","2026-07-06 17:11:15.969642"
"cr1up9ub3177fy8tfrzjqw99x","cw969m0rqik4a8n386uznecwa",1,"R2","f","2026-07-06 17:11:16.907429"
"cvg0pfw9rbxcxf80dozrpw0zc","cc1obop6imcxxu4bm36hplrli",2,"R2","t","2026-07-06 17:11:17.175884"
"cwu794uwy0s05ul58ljv0jvvg","cw969m0rqik4a8n386uznecwa",1,"distractor","f","2026-07-06 17:11:19.305103"
"c1awuy31q6alcaykn0if85oda","cc1obop6imcxxu4bm36hplrli",2,"R2","t","2026-07-06 17:11:19.873285"
"ceji8b86q2bm4fhbl709xeja7","cc1obop6imcxxu4bm36hplrli",2,"R2","t","2026-07-06 17:11:20.023285"
"c1vldrjnefg5or2yohj0p6xdp","cw969m0rqik4a8n386uznecwa",1,"R2","f","2026-07-06 17:11:20.215884"
"crotsjau31ceg6x95mjcynuzk","cw969m0rqik4a8n386uznecwa",1,"R1","t","2026-07-06 17:11:21"
"cqbreopcemn9v1nxteh3eytj0","cw969m0rqik4a8n386uznecwa",1,"R1","t","2026-07-06 17:11:22.276412"
"cku94ybzphp7etsnlzwoi4def","cc1obop6imcxxu4bm36hplrli",2,"distractor","f","2026-07-06 17:11:24.011237"
"cyqjrhc7kqem38ajswekzqrhj","cc1obop6imcxxu4bm36hplrli",2,"R2","t","2026-07-06 17:11:24.161237"
"cerdj7v4444zomrq8guqc88os","cw969m0rqik4a8n386uznecwa",1,"R1","t","2026-07-06 17:11:24.188828"
"c7olxeh0jzdy4xdu7jr9g02vj","cw969m0rqik4a8n386uznecwa",1,"R1","t","2026-07-06 17:11:24.188828"
"cdgb5ova7lqhpkjhvanvlt4hx","cc1obop6imcxxu4bm36hplrli",2,"R2","t","2026-07-06 17:11:24.753451"
"ch3eeezje5xscp3ud3v1s7kfu","cc1obop6imcxxu4bm36hplrli",2,"R2","t","2026-07-06 17:11:26.603859"
"ckjo7gz1pyskbco5irr45p0pz","cc1obop6imcxxu4bm36hplrli",2,"R2","t","2026-07-06 17:11:27.279959"
"cvmo2u725myiqyhvq2t8mfh5q","cc1obop6imcxxu4bm36hplrli",2,"distractor","f","2026-07-06 17:11:28.591839"
"c1c3qokizsbdc0b255cra1si1","cc1obop6imcxxu4bm36hplrli",2,"R2","t","2026-07-06 17:11:30.092929"
"cdzvpryyzi6s50aphhiurtfqf","cw969m0rqik4a8n386uznecwa",1,"R1","t","2026-07-06 17:11:32.960027"
"crnpxe0r00ol4tb1emvmik87b","cc1obop6imcxxu4bm36hplrli",2,"R2","t","2026-07-06 17:11:34.497055"
"cqdx8ycrglx9pe1whleubep9g","cw969m0rqik4a8n386uznecwa",1,"R1","t","2026-07-06 17:11:34.724654"
"car85bofw7aiflb4kgn27kl6b","cw969m0rqik4a8n386uznecwa",1,"R1","t","2026-07-06 17:11:34.724654"
"cjad5ev7ve5x7b3724onpwcqp","cc1obop6imcxxu4bm36hplrli",2,"R2","t","2026-07-06 17:11:36.452650"
"c0i24hybvd2dhuktwavdcevab","cc1obop6imcxxu4bm36hplrli",2,"R2","t","2026-07-06 17:11:36.723370"
"cnp3zcicnq7kwq56fgpesc82b","cw969m0rqik4a8n386uznecwa",1,"R1","t","2026-07-06 17:11:37.582603"
"c5jv50rsfk15ud95n2xy6iw80","cw969m0rqik4a8n386uznecwa",1,"R1","t","2026-07-06 17:11:37.788075"
"co4yirjs0m0ayzdztsc7tg6ed","cw969m0rqik4a8n386uznecwa",1,"R1","t","2026-07-06 17:11:39"
"cfkrbz6ewbkg4tzpc59m9am4o","cw969m0rqik4a8n386uznecwa",1,"R2","f","2026-07-06 17:11:39.453807"
"ceysdott2hv3rugzt1ncd4k8z","cc1obop6imcxxu4bm36hplrli",2,"R2","t","2026-07-06 17:11:39.939408"
"cank8adxo85arao6z0w5dp7ge","cw969m0rqik4a8n386uznecwa",1,"R1","t","2026-07-06 17:11:40"
"c6bu825u2gltnr8totencww7s","cw969m0rqik4a8n386uznecwa",1,"R1","t","2026-07-06 17:11:40.564955"
"c6mansn2u93h7dl54xw1aekwo","cc1obop6imcxxu4bm36hplrli",2,"R2","t","2026-07-06 17:11:40.871542"
"c3905rfa3419mllwyuxaw83dp","cw969m0rqik4a8n386uznecwa",1,"R1","t","2026-07-06 17:11:41"
"cx6f9henpzkpvct5dxegbi0tu","cc1obop6imcxxu4bm36hplrli",2,"R2","t","2026-07-06 17:11:41.511253"
"cb64v0sbgw53fgpsdga2evri6","cc1obop6imcxxu4bm36hplrli",2,"R2","t","2026-07-06 17:11:42.333768"
"chbinbremtvg8cb27nyuxvzup","cw969m0rqik4a8n386uznecwa",1,"R2","f","2026-07-06 17:11:43.601335"
"cdz19wnzoyvziaanejzz8alil","cc1obop6imcxxu4bm36hplrli",2,"distractor","f","2026-07-06 17:11:44.754625"
"cy4xxz7jhcczdymkjsp0w254i","cc1obop6imcxxu4bm36hplrli",2,"R2","t","2026-07-06 17:11:44.904625"
"chfiuyehf876hin69b9ldelsd","cw969m0rqik4a8n386uznecwa",1,"distractor","f","2026-07-06 17:11:45.081115"
"cqn0io5jr2pmm1tfk1oixe9ed","cw969m0rqik4a8n386uznecwa",1,"R1","t","2026-07-06 17:11:45.081115"
"ccn69q3nn0lc5wbg8qgq83vs9","cc1obop6imcxxu4bm36hplrli",2,"R2","t","2026-07-06 17:11:45"
"c3qhzzyphdruusj56daxukt5k","cc1obop6imcxxu4bm36hplrli",2,"R2","t","2026-07-06 17:11:45.650057"
"c797to8oahiof4lyggpc1lob6","cc1obop6imcxxu4bm36hplrli",2,"R2","t","2026-07-06 17:11:45"
"c9vv3hxr17q9g7087efi6rtnu","cw969m0rqik4a8n386uznecwa",1,"distractor","f","2026-07-06 17:11:46.092043"
